loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,home_ownership,verification_status,term_bin,target
4000.0,4000.0,4000.0,0.11710000000000001,132.31,150000.0,4.34,0.0,0.0,5.0,0.0,1730.0,0.961,5.0,1746.77,1746.77,1179.25,405.59,0.0,161.93,1.61,132.31,1,1,0,1
13100.0,13100.0,13100.0,0.19030000000000002,340.04,40000.0,20.97,1.0,2.0,13.0,0.0,15008.0,0.878,28.0,5440.16,5440.16,2371.76,3068.4,0.0,0.0,0.0,37.28,1,1,1,1
18000.0,18000.0,18000.0,0.11710000000000001,595.37,130000.0,0.76,0.0,0.0,4.0,0.0,2745.0,0.172,8.0,21439.74089,21439.74,18000.0,3439.74,0.0,0.0,0.0,34.75,1,1,0,0
3600.0,3600.0,3350.0,0.079,112.65,93000.0,5.05,0.0,0.0,9.0,0.0,9888.0,0.599,10.0,4055.19416,3773.58,3600.0,455.19,0.0,0.0,0.0,115.35,0,1,0,0
14000.0,14000.0,14000.0,0.1864,510.64,357000.0,16.42,0.0,3.0,26.0,0.0,24199.0,0.46799999999999997,63.0,18408.99001,18408.99,14000.0,4383.46,25.53000006,0.0,0.0,8.2,0,1,0,0
9600.0,9600.0,9600.0,0.11710000000000001,317.53,24000.0,11.35,0.0,2.0,13.0,0.0,8051.0,0.24600000000000002,33.0,11122.60036,11122.6,9600.0,1522.6,0.0,0.0,0.0,4463.8,1,1,0,0
28000.0,28000.0,27975.0,0.1065,912.06,180000.0,6.62,0.0,6.0,10.0,0.0,9857.0,0.256,39.0,32237.78611,32209.0,28000.0,4237.79,0.0,0.0,0.0,868.25,0,1,0,0
10000.0,10000.0,10000.0,0.12689999999999999,335.45,60000.0,18.3,0.0,2.0,11.0,0.0,10322.0,0.688,19.0,12076.13,12076.13,10000.0,2076.13,0.0,0.0,0.0,356.45,0,1,0,0
3800.0,3800.0,3800.0,0.1727,136.0,21600.0,12.17,0.0,0.0,4.0,0.0,8256.0,0.757,6.0,2440.52,2440.52,1547.33,755.49,0.0,137.7,1.42,136.0,1,1,0,1
12000.0,12000.0,12000.0,0.1465,283.28,120000.0,10.08,0.0,2.0,8.0,0.0,30326.0,0.823,23.0,13257.21831,13257.22,12000.0,1257.22,0.0,0.0,0.0,10992.91,1,0,1,0
25000.0,25000.0,24975.0,0.19030000000000002,648.93,195800.0,6.06,0.0,1.0,2.0,0.0,17450.0,0.997,11.0,5350.2,5344.9,1846.18,2678.06,0.0,825.96,8.6,648.93,0,1,1,1
9350.0,9350.0,9350.0,0.12689999999999999,313.65,42000.0,12.34,0.0,3.0,10.0,0.0,16009.0,0.705,14.0,11271.59812,11271.6,9350.0,1921.6,0.0,0.0,0.0,1253.87,0,0,0,0
35000.0,35000.0,34725.0,0.1427,1200.82,160000.0,9.43,0.0,0.0,6.0,0.0,81579.0,0.639,21.0,37035.82076,36744.83,35000.0,2035.82,0.0,0.0,0.0,1352.81,1,1,0,0
8000.0,8000.0,8000.0,0.1065,260.59,47000.0,18.82,0.0,1.0,12.0,0.0,46823.0,0.509,37.0,9381.07,9381.07,8000.0,1381.07,0.0,0.0,0.0,269.16,0,0,0,0
15000.0,15000.0,15000.0,0.1527,521.97,54000.0,2.16,0.0,2.0,5.0,0.0,3959.0,0.11,9.0,18790.72002,18790.72,15000.0,3790.72,0.0,0.0,0.0,554.36,0,1,0,0
9000.0,9000.0,8975.0,0.0662,276.34,62000.0,14.44,0.0,0.0,14.0,0.0,10019.0,0.325,38.0,9832.291711,9804.98,9000.0,832.29,0.0,0.0,0.0,3490.22,0,1,0,0
4000.0,4000.0,4000.0,0.079,125.17,95000.0,11.37,0.0,1.0,4.0,0.0,5557.0,0.452,14.0,4422.603567,4422.6,4000.0,422.6,0.0,0.0,0.0,1796.99,1,1,0,0
14000.0,14000.0,14000.0,0.1527,335.05,80000.0,9.09,0.0,1.0,4.0,0.0,6832.0,0.605,15.0,18671.88798,18671.89,14000.0,4671.89,0.0,0.0,0.0,7988.75,1,0,1,0
5000.0,5000.0,5000.0,0.1349,169.66,44000.0,15.82,0.0,0.0,9.0,0.0,3985.0,0.309,13.0,4039.4,4039.4,2797.61,913.35,0.0,328.44,9.7479,169.66,1,1,0,1
25000.0,25000.0,25000.0,0.12689999999999999,564.87,175000.0,18.0,0.0,4.0,12.0,0.0,18099.0,0.37200000000000005,36.0,29590.53939,29590.54,25000.0,4590.54,0.0,0.0,0.0,18627.96,1,1,1,0
15000.0,15000.0,14975.0,0.0603,456.54,83004.0,0.36,1.0,0.0,7.0,0.0,349.0,0.024,28.0,15700.42495,15674.25,15000.0,700.42,0.0,0.0,0.0,117.53,0,0,0,0
15000.0,15000.0,15000.0,0.0603,456.54,84000.0,6.43,0.0,1.0,17.0,0.0,12693.0,0.156,30.0,16435.18,16435.18,15000.0,1435.18,0.0,0.0,0.0,460.04,1,1,0,0
9600.0,9600.0,9600.0,0.1427,329.37,40000.0,12.69,1.0,0.0,12.0,0.0,5200.0,0.563,18.0,10436.59714,10436.6,9600.0,836.6,0.0,0.0,0.0,8094.53,1,1,0,0
15000.0,15000.0,14750.0,0.11710000000000001,496.14,65000.0,20.7,0.0,0.0,20.0,0.0,25464.0,0.49200000000000005,56.0,17832.43817,17535.23,15000.0,2832.44,0.0,0.0,0.0,1976.95,0,1,0,0
14500.0,14500.0,14500.0,0.1065,472.32,52000.0,20.7,0.0,0.0,16.0,1.0,7710.0,0.473,21.0,17009.64999,17009.65,14500.0,2509.65,0.0,0.0,0.0,495.02,0,1,0,0
10000.0,10000.0,10000.0,0.1527,347.98,45600.0,8.97,0.0,1.0,8.0,0.0,10595.0,0.725,11.0,12527.15,12527.15,10000.0,2527.15,0.0,0.0,0.0,372.84,0,0,0,0
18000.0,18000.0,18000.0,0.08900000000000001,571.56,171500.0,3.67,0.0,3.0,8.0,0.0,20799.0,0.41100000000000003,19.0,20578.60001,20578.6,18000.0,2578.6,0.0,0.0,0.0,593.24,1,1,0,0
21000.0,21000.0,20500.0,0.079,657.1,120000.0,15.45,0.0,0.0,14.0,0.0,4147.0,0.156,27.0,23655.43783,23092.21,21000.0,2655.44,0.0,0.0,0.0,658.39,0,1,0,0
14000.0,14000.0,14000.0,0.1864,360.41,110000.0,6.97,0.0,0.0,10.0,0.0,18451.0,0.634,19.0,21471.23003,21471.23,14000.0,7471.23,0.0,0.0,0.0,3090.32,0,1,1,0
20000.0,20000.0,20000.0,0.15960000000000002,485.94,104000.0,21.87,0.0,2.0,15.0,0.0,22748.0,0.51,31.0,8228.57,8228.57,3604.2,3684.02,0.0,940.35,8.97,25.97,1,1,1,1
8700.0,8700.0,8700.0,0.1825,222.11,66000.0,6.02,0.0,2.0,24.0,0.0,7475.0,0.21899999999999997,50.0,8218.07,8218.07,4398.8,3783.71,0.0,35.56,0.0,222.11,1,1,1,1
6450.0,6450.0,6450.0,0.1825,164.67,80000.0,23.52,1.0,2.0,18.0,0.0,34348.0,0.628,37.0,3417.36,3417.36,558.05,750.43,0.0,2108.88,0.0,164.67,0,1,1,1
28000.0,28000.0,27975.0,0.079,876.13,120000.0,16.67,0.0,1.0,6.0,0.0,21064.0,0.461,13.0,29634.80365,29608.34,28000.0,1634.8,0.0,0.0,0.0,21753.99,0,1,0,0
12000.0,12000.0,12000.0,0.08900000000000001,381.04,90000.0,2.89,0.0,0.0,5.0,0.0,10748.0,0.575,8.0,13700.6324,13700.63,12000.0,1700.63,0.0,0.0,0.0,1523.74,1,1,0,0
28000.0,28000.0,27975.0,0.11710000000000001,926.13,150000.0,4.54,0.0,3.0,12.0,0.0,237.0,0.005,15.0,29542.66146,29516.28,28000.0,1542.66,0.0,0.0,0.0,24922.9,0,1,0,0
15000.0,15000.0,15000.0,0.1065,323.53,35000.0,9.87,0.0,0.0,11.0,0.0,3191.0,0.127,18.0,19067.03001,19067.03,15000.0,4067.03,0.0,0.0,0.0,3532.94,0,1,1,0
25000.0,25000.0,24975.0,0.1825,638.25,85000.0,12.2,3.0,0.0,20.0,0.0,25196.0,0.575,47.0,32582.66,32550.26,19521.31,12979.08,61.3,20.97,3.7746,646.66,0,1,1,1
12000.0,12000.0,11750.0,0.079,242.75,80000.0,1.88,0.0,0.0,6.0,0.0,3364.0,0.242,20.0,12079.55,11827.9,12000.0,79.55,0.0,0.0,0.0,12081.14,0,0,1,0
10000.0,10000.0,10000.0,0.0603,304.36,116000.0,4.91,0.0,0.0,12.0,0.0,4921.0,0.066,39.0,10822.28046,10822.28,10000.0,822.28,0.0,0.0,0.0,4129.52,0,0,0,0
20000.0,20000.0,20000.0,0.15960000000000002,485.94,97000.0,11.54,0.0,2.0,10.0,0.0,10899.0,0.354,30.0,27904.72,27904.72,20000.0,7904.72,0.0,0.0,0.0,626.03,1,1,1,0
2000.0,2000.0,2000.0,0.12689999999999999,67.09,48000.0,1.5,0.0,0.0,3.0,0.0,1183.0,0.473,4.0,2191.409023,2191.41,2000.0,191.41,0.0,0.0,0.0,491.81,0,1,0,0
3675.0,3675.0,3675.0,0.1065,119.71,45000.0,16.72,0.0,0.0,9.0,1.0,6313.0,0.607,13.0,1673.56,1673.56,1290.38,383.18,0.0,0.0,0.0,119.71,0,0,0,1
4500.0,4500.0,4500.0,0.1465,155.23,30000.0,23.24,0.0,1.0,13.0,0.0,12154.0,0.838,21.0,5560.382045,5560.38,4500.0,1060.38,0.0,0.0,0.0,911.19,1,0,0,0
8150.0,8150.0,8150.0,0.1727,291.67,66500.0,2.42,0.0,0.0,6.0,0.0,6039.0,0.71,17.0,10281.84023,10281.84,8150.0,2131.84,0.0,0.0,0.0,2991.19,1,1,0,0
15000.0,15000.0,15000.0,0.17579999999999998,377.49,65000.0,13.86,0.0,1.0,6.0,0.0,8932.0,0.835,15.0,21845.93005,21845.93,15000.0,6845.93,0.0,0.0,0.0,6162.34,1,1,1,0
17000.0,17000.0,17000.0,0.0603,517.41,72000.0,7.13,0.0,0.0,6.0,0.0,0.0,0.0,21.0,18626.52999,18626.53,17000.0,1626.53,0.0,0.0,0.0,523.69,0,0,0,0
27300.0,27300.0,26800.0,0.0751,849.33,110000.0,23.03,0.0,0.0,13.0,0.0,31089.0,0.608,40.0,30179.81238,29627.07,27300.0,2879.81,0.0,0.0,0.0,11492.47,0,1,0,0
7200.0,7200.0,7200.0,0.1991,190.4,69000.0,4.21,0.0,0.0,3.0,0.0,772.0,0.858,30.0,3943.02,3943.02,1463.19,2150.25,0.0,329.58,59.3244,237.2,1,1,1,1
3000.0,3000.0,3000.0,0.1942,110.61,70000.0,18.77,0.0,0.0,10.0,0.0,5413.0,0.9840000000000001,11.0,3981.779998,3981.78,3000.0,981.78,0.0,0.0,0.0,114.37,1,1,0,0
10000.0,10000.0,10000.0,0.1465,344.95,85000.0,16.8,0.0,2.0,8.0,0.0,8222.0,0.741,11.0,11752.87011,11752.87,10000.0,1752.87,0.0,0.0,0.0,5894.56,0,1,0,0
7000.0,7000.0,7000.0,0.1065,228.02,18000.0,16.93,0.0,0.0,8.0,0.0,6568.0,0.52,17.0,8208.410001,8208.41,7000.0,1208.41,0.0,0.0,0.0,234.61,1,0,0,0
10000.0,10000.0,10000.0,0.1465,344.95,42000.0,21.54,3.0,2.0,9.0,0.0,11006.0,0.295,27.0,12003.64941,12003.65,10000.0,2003.65,0.0,0.0,0.0,4765.68,0,0,0,0
23975.0,23975.0,23950.0,0.2235,666.95,71000.0,22.8,0.0,0.0,7.0,0.0,15773.0,0.9740000000000001,31.0,26591.3097,26563.58,23975.0,2616.31,0.0,0.0,0.0,23263.21,1,1,1,0
15000.0,15000.0,15000.0,0.0603,456.54,190000.0,0.57,0.0,0.0,5.0,0.0,6716.0,0.17,15.0,16435.17,16435.17,15000.0,1435.17,0.0,0.0,0.0,462.28,0,1,0,0
3350.0,3350.0,3350.0,0.1242,75.24,42996.0,11.42,0.0,1.0,6.0,0.0,6968.0,0.324,19.0,4448.668825,4448.67,3350.0,1098.67,0.0,0.0,0.0,46.5,0,1,1,0
6000.0,6000.0,6000.0,0.1349,203.59,41600.0,21.0,0.0,1.0,15.0,0.0,10712.0,0.7879999999999999,27.0,2435.4,2435.4,1733.11,702.29,0.0,0.0,0.0,203.59,1,1,0,1
3300.0,3300.0,3300.0,0.11710000000000001,109.16,44760.0,4.16,0.0,1.0,7.0,0.0,3675.0,0.259,10.0,3929.370001,3929.37,3300.0,629.37,0.0,0.0,0.0,114.19,1,0,0,0
14100.0,14100.0,14100.0,0.0603,429.15,83203.68,25.57,0.0,1.0,6.0,0.0,2504.0,0.153,28.0,14960.90859,14960.91,14100.0,860.91,0.0,0.0,0.0,4671.12,1,1,0,0
7000.0,7000.0,7000.0,0.1065,228.02,54000.0,29.64,0.0,1.0,23.0,0.0,25499.0,0.535,54.0,7554.964238,7554.96,7000.0,554.96,0.0,0.0,0.0,5505.51,0,1,0,0
6700.0,6700.0,6700.0,0.11710000000000001,148.06,40000.0,4.86,0.0,0.0,8.0,0.0,144.0,0.008,10.0,7893.395946,7893.4,6700.0,1193.4,0.0,0.0,0.0,4936.57,1,1,1,0
31000.0,31000.0,30975.0,0.09910000000000001,657.29,56472.0,9.48,0.0,0.0,6.0,0.0,8716.0,0.47100000000000003,22.0,23003.75,22985.2,16207.27,6796.48,0.0,0.0,0.0,657.29,0,1,1,1
6000.0,6000.0,6000.0,0.079,187.75,33000.0,9.13,0.0,0.0,8.0,0.0,9943.0,0.368,15.0,6758.656935,6758.66,6000.0,758.66,0.0,0.0,0.0,192.25,1,1,0,0
28000.0,28000.0,27725.0,0.1242,628.81,72000.0,29.3,0.0,0.0,12.0,0.0,21439.0,0.45399999999999996,31.0,36537.31995,36178.47,28000.0,8537.32,0.0,0.0,0.0,12021.91,0,1,1,0
7000.0,7000.0,7000.0,0.1465,241.46,130000.0,8.26,1.0,1.0,12.0,0.0,12306.0,0.628,39.0,3643.22,3643.22,2363.64,1013.3,0.0,266.28,2.72,241.46,0,1,0,1
23700.0,23700.0,23675.0,0.11710000000000001,523.73,63000.0,20.23,0.0,0.0,15.0,0.0,2574.0,0.092,28.0,27751.1869,27721.91,23700.0,4051.19,0.0,0.0,0.0,17809.13,1,1,1,0
8625.0,8625.0,8625.0,0.079,269.88,60626.0,16.25,0.0,1.0,15.0,0.0,4701.0,0.242,18.0,9715.619997,9715.62,8625.0,1090.62,0.0,0.0,0.0,277.32,1,0,0,0
11500.0,11500.0,11500.0,0.1465,396.69,53000.0,19.74,0.0,1.0,16.0,0.0,10043.0,0.6970000000000001,24.0,14280.52999,14280.53,11500.0,2780.53,0.0,0.0,0.0,404.95,0,1,0,0
31800.0,31800.0,31800.0,0.12689999999999999,718.52,75000.0,0.45,0.0,1.0,7.0,0.0,1401.0,0.073,10.0,36986.57477,36986.57,31800.0,5186.57,0.0,0.0,0.0,16379.31,0,1,1,0
5800.0,5800.0,5800.0,0.09910000000000001,186.91,25000.0,20.45,0.0,0.0,5.0,0.0,5522.0,0.65,7.0,6362.580318,6362.58,5800.0,562.58,0.0,0.0,0.0,3936.91,1,0,0,0
6000.0,6000.0,6000.0,0.08900000000000001,190.52,30000.0,0.6,1.0,0.0,3.0,0.0,54.0,0.017,10.0,6837.857207,6837.86,6000.0,837.86,0.0,0.0,0.0,1127.72,1,0,0,0
4000.0,4000.0,4000.0,0.1629,141.21,17640.0,13.95,0.0,3.0,3.0,1.0,4237.0,0.883,9.0,3151.74,3151.74,354.03,209.61,0.0,2588.1,457.62,141.21,0,1,0,1
10000.0,10000.0,9975.0,0.0603,304.36,63132.0,8.34,0.0,0.0,11.0,0.0,2035.0,0.039,17.0,10956.77596,10929.38,10000.0,956.78,0.0,0.0,0.0,308.18,0,1,0,0
10000.0,10000.0,10000.0,0.11710000000000001,330.76,38700.0,16.99,0.0,2.0,7.0,0.0,11819.0,0.753,24.0,11737.06912,11737.07,10000.0,1737.07,0.0,0.0,0.0,3480.38,1,0,0,0
4000.0,4000.0,4000.0,0.079,125.17,82000.0,10.43,0.0,1.0,10.0,0.0,9468.0,0.701,37.0,4356.225309,4356.23,4000.0,356.23,0.0,0.0,0.0,2356.13,0,0,0,0
6300.0,6300.0,6300.0,0.0662,193.44,50000.0,25.22,0.0,1.0,15.0,0.0,6225.0,0.124,28.0,6963.570001,6963.57,6300.0,663.57,0.0,0.0,0.0,205.3,0,1,0,0
35000.0,35000.0,34975.0,0.1864,901.01,90000.0,4.19,0.0,1.0,6.0,0.0,14203.0,0.642,13.0,24325.51,24308.2,11850.07,12475.44,0.0,0.0,0.0,49.14,0,1,1,1
12000.0,12000.0,12000.0,0.11710000000000001,396.92,61000.0,24.16,0.0,2.0,9.0,0.0,23017.0,0.733,39.0,14288.76999,14288.77,12000.0,2288.77,0.0,0.0,0.0,414.85,0,1,0,0
34000.0,34000.0,33975.0,0.1942,889.86,65000.0,17.26,0.0,0.0,9.0,0.0,13427.0,0.907,18.0,20464.79,20449.84,9352.99,11111.8,0.0,0.0,0.0,62.09,0,1,1,1
6000.0,6000.0,5750.0,0.079,187.75,110000.0,3.88,0.0,0.0,8.0,0.0,8243.0,0.626,14.0,6247.874926,5987.54,6000.0,247.87,0.0,0.0,0.0,349.04,1,0,0,0
15000.0,15000.0,15000.0,0.17579999999999998,539.14,113000.0,12.48,1.0,0.0,11.0,0.0,10938.0,0.889,19.0,19249.04915,19249.05,15000.0,4249.05,0.0,0.0,0.0,3637.36,1,1,0,0
5000.0,5000.0,5000.0,0.1065,162.87,27000.0,20.22,2.0,1.0,6.0,0.0,1002.0,0.278,21.0,3335.8,3335.8,2435.96,737.68,15.0,147.16,1.4716,50.0,0,1,0,1
18250.0,18250.0,18225.0,0.08900000000000001,579.5,63000.0,26.08,0.0,1.0,17.0,0.0,35605.0,0.45799999999999996,27.0,20538.20857,20510.07,18250.0,2288.21,0.0,0.0,0.0,7230.13,0,1,0,0
11000.0,11000.0,11000.0,0.12689999999999999,369.0,46000.0,15.1,1.0,1.0,10.0,0.0,17414.0,0.795,18.0,13283.70123,13283.7,11000.0,2283.7,0.0,0.0,0.0,391.55,0,1,0,0
10000.0,10000.0,10000.0,0.0603,304.36,65000.0,28.65,0.0,0.0,7.0,0.0,12559.0,0.377,26.0,10956.79,10956.79,10000.0,956.79,0.0,0.0,0.0,306.94,0,0,0,0
7500.0,7500.0,7500.0,0.0751,233.34,55000.0,4.17,0.0,0.0,11.0,1.0,6230.0,0.248,20.0,8378.303337,8378.3,7500.0,878.3,0.0,0.0,0.0,1391.5,0,0,0,0
12800.0,12800.0,12800.0,0.1242,427.72,58000.0,6.79,0.0,2.0,11.0,0.0,12336.0,0.249,19.0,15395.1,15395.1,12800.0,2595.1,0.0,0.0,0.0,865.1,1,1,0,0
6000.0,6000.0,6000.0,0.1465,206.97,65000.0,0.25,0.0,3.0,13.0,0.0,18933.0,0.0049,22.0,7450.700002,7450.7,6000.0,1450.7,0.0,0.0,0.0,211.46,1,1,0,0
15000.0,15000.0,14975.0,0.19030000000000002,389.36,54000.0,18.31,0.0,1.0,10.0,1.0,23016.0,0.915,14.0,18299.92,18269.52,10406.34,7804.98,19.47,69.13,12.4434,389.36,0,1,1,1
4400.0,4400.0,4400.0,0.2274,123.39,34000.0,4.45,0.0,2.0,2.0,0.0,1946.0,0.6409999999999999,10.0,7046.320004,7046.32,4400.0,2646.32,0.0,0.0,0.0,2112.73,1,1,1,0
13000.0,13000.0,13000.0,0.19030000000000002,337.45,70596.0,7.84,0.0,2.0,11.0,0.0,11154.0,0.5870000000000001,16.0,12810.4,12810.4,6046.29,5690.06,0.0,1074.05,9.996500008,337.45,1,1,1,1
5600.0,5600.0,5600.0,0.2167,153.62,45000.0,4.16,0.0,0.0,4.0,1.0,7645.0,0.659,8.0,5701.228125,5701.23,5600.0,101.23,0.0,0.0,0.0,5702.11,0,0,1,0
5200.0,5200.0,4950.0,0.1727,186.1,52000.0,11.75,0.0,0.0,5.0,0.0,2457.0,0.983,19.0,6699.309998,6377.23,5200.0,1499.31,0.0,0.0,0.0,199.09,1,0,0,0
12000.0,12000.0,12000.0,0.0751,373.33,75000.0,14.5,0.0,1.0,6.0,0.0,10055.0,0.544,21.0,13290.9129,13290.91,12000.0,1290.91,0.0,0.0,0.0,4351.48,0,1,0,0
30000.0,30000.0,29725.0,0.1677,741.88,87996.0,0.95,0.0,0.0,6.0,0.0,1159.0,0.0,18.0,44381.43988,43974.61,30000.0,14381.44,0.0,0.0,0.0,4319.92,0,1,1,0
30000.0,30000.0,29975.0,0.2274,841.24,95000.0,18.53,1.0,2.0,19.0,0.0,9040.0,0.541,43.0,20423.78,20406.78,4317.89,7454.28,0.0,8651.61,1078.7364,841.24,0,1,1,1
7200.0,7200.0,7200.0,0.11710000000000001,238.15,29088.0,22.24,0.0,0.0,5.0,0.0,5965.0,0.9179999999999999,14.0,8371.920038,8371.92,7200.0,1171.92,0.0,0.0,0.0,3137.49,1,1,0,0
22250.0,22250.0,21975.0,0.1349,511.86,80000.0,19.2,0.0,0.0,8.0,0.0,45813.0,0.871,15.0,27708.29419,27365.83,22250.0,5458.29,0.0,0.0,0.0,14943.34,1,1,1,0
7000.0,7000.0,7000.0,0.0603,213.05,52000.0,3.48,0.0,0.0,7.0,0.0,5294.0,0.217,23.0,7669.760001,7669.76,7000.0,669.76,0.0,0.0,0.0,215.76,0,0,0,0
30000.0,30000.0,29975.0,0.1864,772.29,70000.0,4.47,0.0,0.0,7.0,0.0,9249.0,0.826,14.0,40360.79796,40327.16,30000.0,10360.8,0.0,0.0,0.0,21072.67,0,1,1,0
1000.0,1000.0,1000.0,0.0751,31.12,42806.0,23.44,0.0,0.0,11.0,0.0,14006.0,0.515,21.0,1119.96,1119.96,1000.0,119.96,0.0,0.0,0.0,34.66,0,0,0,0
3000.0,3000.0,3000.0,0.12689999999999999,100.64,18000.0,7.2,0.0,0.0,2.0,0.0,1374.0,0.9159999999999999,4.0,3622.81,3622.81,3000.0,622.81,0.0,0.0,0.0,105.51,1,0,0,0
35000.0,35000.0,34725.0,0.1242,786.01,103200.0,8.84,0.0,0.0,8.0,0.0,297.0,0.025,14.0,23912.82,23724.92,12555.77,8206.19,39.3,3111.56,31.11560001,240.0,0,1,1,1
11000.0,11000.0,11000.0,0.0662,337.75,170000.0,4.79,0.0,2.0,7.0,0.0,2682.0,0.165,25.0,12107.30496,12107.3,11000.0,1107.3,0.0,0.0,0.0,2671.11,0,1,0,0
9000.0,9000.0,8750.0,0.11710000000000001,297.69,54000.0,8.07,0.0,0.0,8.0,1.0,26938.0,0.816,18.0,10200.71257,9917.36,9000.0,1200.71,0.0,0.0,0.0,5443.8,0,0,0,0
14000.0,14000.0,13975.0,0.1942,366.42,51000.0,20.45,0.0,1.0,10.0,0.0,9469.0,0.752,29.0,21123.33004,21085.61,14000.0,7123.33,0.0,0.0,0.0,6124.2,1,1,1,0
25000.0,25000.0,24925.0,0.1677,618.23,55620.0,8.44,0.0,1.0,12.0,0.0,12438.0,0.308,18.0,32478.85424,32381.42,25000.0,7478.85,0.0,0.0,0.0,17703.44,0,1,1,0
12000.0,12000.0,11750.0,0.1242,269.49,65000.0,14.16,0.0,0.0,10.0,0.0,12200.0,0.389,16.0,15735.26999,15407.45,12000.0,3720.27,14.99999997,0.0,0.0,4944.71,0,0,1,0
5000.0,5000.0,5000.0,0.08900000000000001,158.77,115000.0,8.94,0.0,3.0,12.0,0.0,23700.0,0.653,31.0,5714.390383,5714.39,5000.0,714.39,0.0,0.0,0.0,323.34,1,0,0,0
12000.0,12000.0,11975.0,0.08900000000000001,248.52,100000.0,12.2,1.0,0.0,19.0,0.0,10343.0,0.22,49.0,14683.19999,14652.61,12000.0,2683.2,0.0,0.0,0.0,4012.36,0,0,1,0
31825.0,31825.0,31800.0,0.15960000000000002,773.25,49067.2,20.01,0.0,1.0,17.0,0.0,22365.0,0.5479999999999999,38.0,38345.52457,38315.4,31825.0,6520.52,0.0,0.0,0.0,25987.95,0,1,1,0
4800.0,4800.0,4800.0,0.1629,169.45,35000.0,24.31,0.0,1.0,3.0,0.0,10091.0,0.9990000000000001,25.0,5302.0,5302.0,874.23,480.09,0.0,3947.68,710.52,169.45,1,0,0,1
3400.0,3400.0,3400.0,0.1629,120.03,32004.0,15.37,0.0,0.0,4.0,0.0,695.0,0.993,13.0,637.56,637.56,309.82,219.96,0.0,107.78,1.23,51.0,1,0,0,1
20000.0,20000.0,19750.0,0.11710000000000001,441.97,210000.0,8.68,0.0,0.0,13.0,0.0,18044.0,0.526,31.0,24472.37929,24166.47,20000.0,4472.38,0.0,0.0,0.0,12550.81,0,1,1,0
20000.0,20000.0,19975.0,0.15960000000000002,485.94,53920.0,23.95,0.0,1.0,10.0,0.0,23138.0,0.8029999999999999,27.0,28355.44,28320.0,20000.0,8355.44,0.0,0.0,0.0,7507.7,0,1,1,0
2400.0,2400.0,2400.0,0.1242,80.2,120000.0,10.96,0.0,0.0,18.0,0.0,0.0,0.0,39.0,2740.525895,2740.53,2400.0,340.53,0.0,0.0,0.0,1459.83,0,0,0,0
12500.0,12500.0,12500.0,0.15960000000000002,303.72,63600.0,13.87,1.0,3.0,7.0,0.0,11439.0,0.7020000000000001,13.0,17138.72441,17138.72,12500.0,4638.72,0.0,0.0,0.0,6520.77,1,0,1,0
14500.0,14500.0,14500.0,0.0662,445.21,55000.0,21.58,0.0,1.0,11.0,0.0,2170.0,0.249,35.0,15483.3771,15483.38,14500.0,983.38,0.0,0.0,0.0,9261.51,1,1,0,0
16000.0,16000.0,16000.0,0.1629,564.81,86000.0,18.42,0.0,3.0,12.0,0.0,25714.0,0.75,17.0,20126.7627,20126.76,16000.0,4126.76,0.0,0.0,0.0,4320.61,1,1,0,0
10000.0,10000.0,10000.0,0.0662,307.04,120000.0,16.15,1.0,0.0,15.0,0.0,11815.0,0.124,30.0,11053.31,11053.31,10000.0,1053.31,0.0,0.0,0.0,325.24,0,1,0,0
15000.0,15000.0,14750.0,0.079,469.36,92000.0,6.47,0.0,0.0,8.0,0.0,18574.0,0.755,18.0,16624.66729,16347.59,15000.0,1624.67,0.0,0.0,0.0,6307.98,1,0,0,0
12000.0,12000.0,11975.0,0.0662,368.45,24000.0,12.8,0.0,1.0,6.0,0.0,2033.0,0.207,14.0,12482.41005,12456.41,12000.0,482.41,0.0,0.0,0.0,9909.5,1,0,0,0
12000.0,12000.0,12000.0,0.1991,317.33,85000.0,24.96,0.0,2.0,13.0,1.0,21672.0,0.9590000000000001,25.0,5394.05,5394.05,2272.5,3111.88,0.0,9.67,0.0,909.44,0,1,1,1
2000.0,2000.0,2000.0,0.09910000000000001,64.45,35000.0,6.86,0.0,0.0,8.0,0.0,2729.0,0.5589999999999999,10.0,2320.73,2320.73,2000.0,320.73,0.0,0.0,0.0,4.49,1,0,0,0
4000.0,4000.0,4000.0,0.12689999999999999,134.18,33000.0,21.45,0.0,1.0,3.0,0.0,920.0,0.92,8.0,4830.46,4830.46,4000.0,830.46,0.0,0.0,0.0,148.8,0,1,0,0
35000.0,35000.0,34975.0,0.1427,819.3,80000.0,15.45,0.0,1.0,20.0,0.0,20096.0,0.245,39.0,4092.6,4089.7,2062.0,2030.6,0.0,0.0,0.0,819.3,0,1,1,1
10000.0,10000.0,9750.0,0.1427,343.09,85000.0,7.74,0.0,0.0,4.0,0.0,33758.0,0.915,20.0,11328.65717,11045.44,10000.0,1328.66,0.0,0.0,0.0,7218.97,1,0,0,0
